"Subject","Activity","tBodyGyroMag.mean..","tBodyGyroMag.std..","tBodyGyroMag.mad..","fBodyGyro.meanFreq...X","fBodyGyro.meanFreq...Y","fBodyGyro.meanFreq...Z","fBodyAcc.min...Z","fBodyAcc.sma..","fBodyAcc.energy...X","fBodyAccJerk.mean...Y","fBodyAccJerk.mean...Z","fBodyAccJerk.std...X","fBodyAccJerk.bandsEnergy...33.40","fBodyAccJerk.bandsEnergy...41.48","fBodyAccJerk.bandsEnergy...49.56","fBodyAcc.bandsEnergy...17.32","fBodyGyro.bandsEnergy...33.48","fBodyAcc.skewness...Y","fBodyAccJerk.bandsEnergy...1.16.2","fBodyAccJerk.bandsEnergy...17.32.1","tBodyAcc.correlation...Y.Z","tGravityAcc.mean...X","tGravityAcc.mean...Y","tBodyAccJerk.max...Y","tBodyAccJerk.max...Z","tBodyAccJerk.min...X","tBodyGyroJerk.arCoeff...Z.1","tBodyGyroJerk.arCoeff...Z.2","tBodyGyroJerk.arCoeff...Z.3","tBodyAccJerk.arCoeff...Z.1","tBodyGyro.mad...X","tBodyGyro.arCoeff...Y.4","tBodyGyro.iqr...X","tBodyGyroMag.iqr..","tBodyGyroMag.entropy..","tBodyGyroMag.arCoeff..1","fBodyGyro.skewness...Z","fBodyGyro.kurtosis...Z","fBodyGyro.bandsEnergy...1.8","fBodyAcc.iqr...Z","fBodyAcc.entropy...X","fBodyAcc.entropy...Y","fBodyAccJerk.mad...Z","fBodyAccJerk.max...X","fBodyAccJerk.max...Y","fBodyAccJerk.bandsEnergy...49.64","fBodyAccJerk.bandsEnergy...1.24","fBodyAccJerk.bandsEnergy...25.48","fBodyAcc.bandsEnergy...1.24","fBodyGyro.bandsEnergy...25.48","fBodyAcc.kurtosis...Z","fBodyAccJerk.bandsEnergy...49.64.2","fBodyAccJerk.bandsEnergy...1.24.1","tGravityAcc.min...X","tGravityAcc.min...Y","tGravityAcc.min...Z","tBodyAccJerk.entropy...Y","tBodyAccJerk.entropy...Z","tBodyAccJerk.arCoeff...X.1","tBodyAccMag.energy..","tBodyAccMag.iqr..","tBodyAccMag.entropy..","tBodyAccJerk.correlation...X.Z","tBodyGyro.max...Z","tBodyGyro.correlation...X.Y","tBodyGyro.entropy...Z"
27,"STANDING",-0.968702956625,-0.965693334,-0.9638544275,-0.24681962557625,-0.1390560867165,0.05763026998875,-0.988555319375,-0.977527736625,-0.999852976375,-0.97586868,-0.9851113755,-0.98860681,-0.99972845575,-0.999715383625,-0.99979638375,-0.99958984975,-0.999772810375,-0.27939608112125,-0.999443010375,-0.99927071675,0.192438369717625,0.965351492,-0.188504847375,-0.980428343375,-0.987001375125,0.982856083625,0.25224407793125,-0.066546662032125,0.2056560498075,0.13161409567375,-0.97242360525,0.1510216134675,-0.976076402625,-0.96903468875,-0.1485911138825,-0.0616867946725,-0.262246028975,-0.579770232975,-0.99865121825,-0.97993127225,-0.943664292875,-0.8096975225,-0.98683949525,-0.99142449325,-0.981492415,-0.99979161825,-0.999791673625,-0.999562828125,-0.9998598815,-0.99985038775,-0.45464328683125,-0.99943674775,-0.999039944875,0.98285609225,-0.164856062375,-0.01065812917625,-0.676846681025,-0.71201436,0.241093706578375,-0.99801468825,-0.970709875875,-0.545635129375,0.10590490829075,-0.74922952225,-0.0761226988525,-0.507147683725
28,"STANDING",-0.894242469620253,-0.876917545696203,-0.864727047468354,-0.316450050358228,-0.35931164035443,-0.197616297073418,-0.978588481772152,-0.93429349,-0.999428622405063,-0.93516897835443,-0.964751238734177,-0.971672796708861,-0.998738047974684,-0.998968380886076,-0.999360069240506,-0.998454091772152,-0.99648760443038,-0.270884989278481,-0.997603757721519,-0.996765764936709,0.149479957539241,0.948514848481013,-0.247656166582278,-0.953348229493671,-0.974027463670886,0.958721233544304,-0.116668161012658,-0.0540414823196203,0.0340319175379747,-0.00385476406202532,-0.890190183797468,0.221356539349241,-0.899456811772152,-0.876024093291139,0.407861214235443,-0.3122557206,-0.329849805227848,-0.689706782658228,-0.98795831443038,-0.960492579620253,-0.760616070848101,-0.515274091379747,-0.970061178227848,-0.979109050379747,-0.948312712151899,-0.999352253670886,-0.999051788987342,-0.997957644303797,-0.99946466556962,-0.997812312278481,-0.304660273488608,-0.998409223291139,-0.994978515316456,0.965148291772152,-0.227592873037975,-0.047747118686076,-0.396861103365823,-0.525428826227848,0.0786935526341772,-0.993075136582279,-0.934771599367089,-0.167443323332911,-0.085415414464557,-0.68957731113924,-0.160536034611392,-0.192846968336709
29,"STANDING",-0.980657340461539,-0.975358665384615,-0.974513162,-0.105103421435385,-0.149854192615385,-0.0235538798892308,-0.990440013692308,-0.987075960461538,-0.999962296,-0.983194980615385,-0.988541579384615,-0.994123423538462,-0.999883048461538,-0.999860675384615,-0.999909756615385,-0.999881885538462,-0.99972845,-0.210976615613846,-0.999745369538461,-0.999726111538462,0.390798957537692,0.974508732,-0.05848715356,-0.988120112307692,-0.990150944923077,0.991065589230769,0.185208688652522,-0.121937264333846,0.132415187306154,0.225409818061538,-0.980666170769231,0.0806804442353846,-0.984948784923077,-0.978742889692308,-0.240609211138462,-0.0735814156138462,-0.279177290107692,-0.599312795984615,-0.999461743230769,-0.984861390615385,-0.980912980923077,-0.828198280769231,-0.990200944461539,-0.995298016923077,-0.986688927384615,-0.999908874307692,-0.999943686923077,-0.999816918615385,-0.999965742461538,-0.999842027076923,-0.62354280232,-0.999395224923077,-0.999655631230769,0.993007030307692,-0.0351720451541538,0.0307795445461538,-0.717963245692308,-0.753149336461538,0.273139571153846,-0.999512262923077,-0.983852160769231,-0.618198089076923,0.1495345908,-0.746415461538461,0.202731276466154,-0.476658517046154
30,"STANDING",-0.913890564915254,-0.887247636779661,-0.880935451016949,-0.393526161,-0.302348710389831,-0.248631168027119,-0.973258435423729,-0.943231663050847,-0.999324549152542,-0.957434887457627,-0.962892627966102,-0.972216728644068,-0.997661222372881,-0.997860514576271,-0.999120639491525,-0.998227616440678,-0.998438121016949,-0.00576563776440678,-0.998129490169491,-0.998506230847458,0.269837716279661,0.968556705084746,-0.100296804186441,-0.966529255423729,-0.96330146338983,0.953988296101695,0.00642698731864407,-0.202528133854237,-0.00342195104067797,0.0851833684966102,-0.915822757118644,0.207026899013559,-0.923733005932203,-0.895063569661017,0.293601459257627,-0.28966299952678,-0.135161255677966,-0.510543308847458,-0.993195209152542,-0.961425201864407,-0.773797193728814,-0.591545888644068,-0.969642744576271,-0.981446638644068,-0.967078468983051,-0.999079481525424,-0.99890359779661,-0.996803321355932,-0.999382913728814,-0.998938021694915,-0.349970099033898,-0.997168874915254,-0.998050441186441,0.987194032372881,-0.0837998033389831,0.0152964964644068,-0.510066269525424,-0.601393646949153,0.00620013149661017,-0.993874296779661,-0.934135096949153,-0.206891381645763,-0.175678551254237,-0.706336537966102,0.154180978298305,-0.209821651372881
1,"WALKING",-0.160979552536842,-0.186978364526316,-0.0623623725688421,0.0147844986621053,-0.0657746190010526,0.00077332156431579,-0.824152039368421,-0.0354744933247368,-0.739236241052632,-0.0352255241130632,-0.468999224631579,-0.133586606326316,-0.85097535431579,-0.790448037789474,-0.847381563052632,-0.359458294673684,-0.913849623578947,-0.400869344989474,-0.853382500947368,-0.541679318147368,0.380201211578947,0.935223201473684,-0.282165021263158,-0.313974122042105,-0.672497759157895,-0.0300324587347368,-0.212466820172632,0.224788864347368,-0.0845060763989474,-0.0837098015284211,-0.497329132,0.191824971883158,-0.528470463578947,-0.0446691808451579,0.404871441473684,0.237976243932632,-0.382491789137895,-0.715614123684211,-0.952108524105263,-0.468963640631579,0.629420500631579,0.587641907473684,-0.505929276,-0.285106208994737,0.00454140276694737,-0.843559068315789,-0.589844510210526,-0.629247806947368,-0.741789973263158,-0.933790816315789,-0.533814662421053,-0.845919903894737,-0.338246326894737,0.947006739157895,-0.260094338736842,-0.0784940174105263,0.635408725263158,0.558824234526316,-0.317014858024211,-0.605934050105263,-0.376765848,0.831332321368421,-0.362106180705263,-0.271655742736842,0.0129696855126316,0.330611418947368
2,"WALKING",-0.446549092881356,-0.553019916271186,-0.529044591694915,0.00727967988474576,-0.0427009322372881,0.139752115269492,-0.862887200169491,-0.184280001627119,-0.830778074915254,-0.0787640836610169,-0.554956709661017,-0.31431306340678,-0.877238171355932,-0.817239077288136,-0.883122246271186,-0.565199161152542,-0.936008847288136,-0.504547081016949,-0.854436868474576,-0.276711503016949,0.368582476440678,0.91301733338983,-0.34660709,-0.274981395027119,-0.745879549661017,0.229705404372881,-0.170379313033898,0.279403201508475,0.136654258947458,-0.201785030264407,-0.550073869661017,0.184568956923729,-0.510980002881356,-0.569350919830508,0.88022637,0.153761426999322,-0.403612758813559,-0.735785459322034,-0.933872651186441,-0.556109864067797,0.570176582033898,0.57925385220339,-0.589420773050848,-0.456781540677966,-0.171063784584746,-0.879430917457627,-0.762541813728814,-0.625684735423729,-0.836712560338983,-0.838538992372881,-0.724849881525424,-0.918785351355932,-0.50557995779661,0.924184268983051,-0.322984228474576,0.0804782855932203,0.626545130677966,0.593436953220339,-0.198212971623729,-0.741545291355932,-0.563709621694915,0.730500253220339,0.0624083924322034,-0.396425708305085,-0.186864722484746,0.321661552014068
3,"WALKING",-0.466411754137931,-0.561510683275862,-0.517671029655172,0.0337596901293103,-0.0379896505362069,-0.0445079738913793,-0.860384336551724,-0.173416653377586,-0.790279401724138,-0.140508590224138,-0.514137255344828,-0.296596633103448,-0.864580675344828,-0.824236106034483,-0.901974861896552,-0.571638883448276,-0.935755410344828,-0.3272752885,-0.799763957931034,-0.303410116672414,0.43910710362069,0.936506743275862,-0.261986357931034,-0.43677612362069,-0.619574231551724,0.0847051715310345,-0.221336680539655,0.1909200424,0.208286329918966,-0.264788804,-0.569471751896552,0.0313731468363793,-0.554682475689655,-0.551824958448276,0.901086315517241,0.0920468279258621,-0.402250642724138,-0.750253528793103,-0.94093780862069,-0.507783778965517,0.562649695517241,0.535791945517241,-0.535951005517241,-0.446515439637931,-0.151895832131552,-0.898128252068966,-0.713227371724138,-0.749358108965517,-0.790629107068965,-0.906526133103448,-0.801824189827586,-0.910437342931035,-0.484724938103448,0.948792464310345,-0.241903841551724,-0.147167968448276,0.672287976896552,0.533917622241379,-0.275539427931034,-0.704178525344828,-0.575961612758621,0.752695279655172,-0.154998805224138,-0.29306690637931,0.116839376274138,0.391968612655172
4,"WALKING",-0.49779220106,-0.553116111166667,-0.498310692166667,-0.12715408578,-0.27466563765,0.149851534733333,-0.9112491225,-0.324568622166667,-0.840930358333333,-0.279553391533333,-0.728991595666667,-0.29732607245,-0.887851893166667,-0.852369358666667,-0.918435896833333,-0.636377880166667,-0.909120849,-0.19499205915,-0.924697312333333,-0.721437111333333,0.186199354856667,0.963999696833333,-0.0858540265666667,-0.637365182833333,-0.844007199833333,0.311699887866667,-0.07385865156,0.263857864566667,0.01531473626,-0.241509649158333,-0.5028022105,0.321836158766667,-0.496096492833333,-0.523354148616667,0.909734007333333,0.0439054766843333,-0.300619834621667,-0.594912346266667,-0.884153497666667,-0.733907003333333,0.503024749666667,0.484002507333333,-0.7537350465,-0.411932544,-0.358464822,-0.914654212833333,-0.754850222,-0.718332681833333,-0.843854227666667,-0.912443936166667,-0.659990892666667,-0.963116376,-0.664604847833333,0.9775361255,-0.06725896585,0.12160283585,0.681078339,0.357599030166667,-0.312844291233333,-0.767880258833333,-0.630822501,0.690737721166667,0.251500198766667,-0.527069515666667,-0.6917904285,0.2689209925
5,"WALKING",-0.355933083571429,-0.492176823571429,-0.44138712125,-0.0458601936214286,-0.0191860123089286,0.167457819108929,-0.8762921075,-0.157224907898214,-0.73899693375,-0.181055554206071,-0.590496615535714,-0.3213903195,-0.899639610178571,-0.875938919642857,-0.93079841625,-0.720481427678571,-0.931221369464286,-0.338586034642857,-0.872400026785714,-0.672763357321429,0.382942762321429,0.972624959821429,-0.100440285303571,-0.5083740725,-0.728332542321429,0.293042583160714,-0.251213544217857,0.341672498696429,0.03827217816625,-0.222208928053571,-0.476313829821429,0.123420551357143,-0.428722588571429,-0.465794999821429,0.812124657142857,0.234597592189286,-0.469928694107143,-0.789248559821429,-0.900720239821429,-0.547788214821429,0.535727492678571,0.526596264821429,-0.613628427142857,-0.444410159035714,-0.206160815160714,-0.928735233214286,-0.72069045625,-0.820997703571429,-0.736418595178571,-0.910326067678571,-0.615317304642857,-0.915312383035714,-0.502376355892857,0.984596124464286,-0.08291376875,-0.00396968889285714,0.699891799107143,0.472055002142857,-0.43922454625,-0.644131053928571,-0.500787691607143,0.763892397321429,-0.174639981366071,0.0391006468373214,-0.240145110196429,0.279422479857143
6,"WALKING",-0.281207841122807,-0.36560291677193,-0.3194848779,0.0912409729185965,0.0416267535368421,0.302874949789474,-0.878642625087719,-0.068744172422807,-0.748485495438597,-0.0753742321614035,-0.541438616140351,-0.19269469414386,-0.788720190526316,-0.75764495245614,-0.864153532631579,-0.454904731350877,-0.727757009912281,-0.41702086,-0.886458863859649,-0.414513937614035,0.366354059473684,0.958067455087719,-0.214694852280702,-0.497290119298246,-0.667876962807018,-0.168990777431579,-0.0144222034680702,0.283013221478947,0.14204483383,-0.0480067873263158,-0.442595292807018,0.277571981508772,-0.415846098596491,-0.375333834649123,0.715245227368421,0.260907355889474,-0.630207475438596,-0.887297665964912,-0.912807238070175,-0.56645057368421,0.655385498070175,0.577864469298246,-0.575648820350877,-0.387416504912281,-0.147747200035088,-0.858141220526316,-0.627710873333333,-0.565854213578947,-0.753250031929825,-0.758126402631579,-0.77773863822807,-0.885921064912281,-0.394608193491228,0.970355325614035,-0.194814752807018,0.0262017344438596,0.72249413754386,0.437462072807018,-0.272732694,-0.635454834385965,-0.427426541052632,0.80321596754386,-0.241157472566667,-0.0534600115263158,-0.145361608054386,0.294080242947368
7,"WALKING",-0.305959351403509,-0.19828316695614,-0.182243344226316,0.111912537380702,0.273141323315789,0.0143564054561404,-0.77781418754386,-0.0290208928017544,-0.767268458596491,-0.123192887383684,-0.106490372892632,-0.365314790947368,-0.908632163684211,-0.846803492982456,-0.918092830350877,-0.686545694561403,-0.842753050701754,-0.489545119649123,-0.335748678663158,-0.538105839394737,0.60206422877193,0.932566472280702,-0.159097003684211,-0.439459002122807,-0.40483520045614,0.107450453,-0.241287391172982,0.22351019,-0.0594194830175439,-0.204961532314035,-0.530338025614035,0.194693398929825,-0.568911508245614,-0.365581488754386,0.704667443157895,0.340873716561404,-0.0954271436315789,-0.413142801561403,-0.936943041929825,-0.222095791917544,0.500751346140351,0.546058936491228,-0.171651332368421,-0.458771335087719,-0.229845426014035,-0.916238992807018,-0.767601977719298,-0.806580235263158,-0.765391970350877,-0.76564363245614,-0.522462954008772,-0.583731962280702,-0.476629493280702,0.945493292631579,-0.13910035177193,-0.169969661697544,0.652730583684211,0.83551786877193,-0.33826236,-0.569899841754386,-0.527829366491228,0.760325661578947,-0.30643702354386,-0.161655887333333,0.149262830084211,0.180700470122807
8,"WALKING",-0.00310243820125,-0.238746703958333,-0.12568642643125,-0.176032065666667,-0.102881607560417,-0.218800753760417,-0.80496993625,0.0428460960058333,-0.652576471666667,0.0796832872416667,-0.361563262083333,-0.271448185291667,-0.885822502291667,-0.837264967916667,-0.899514078958333,-0.747185416666667,-0.85241774375,-0.38488963275,-0.633976459166667,-0.527789273145833,0.168123973770833,0.913586347916667,-0.217102194583333,-0.209758802270833,-0.578542208125,0.293593904254167,-0.466231820625,0.196433965139583,-0.02158389203125,-0.21119452388125,-0.197684020020833,0.261558014333333,-0.1898406059375,-0.1040086680625,0.1490918731875,-0.0406844697916667,-0.12483110351875,-0.519354019375,-0.751220924166667,-0.39721892936875,0.555595098541667,0.633289090208333,-0.38634026213125,-0.391970480625,0.348378695172917,-0.897457098958333,-0.700740735625,-0.779259281041667,-0.647433337291667,-0.908266382916667,-0.454350538041667,-0.804045478958333,-0.103091599742708,0.924855462083333,-0.199899088333333,-0.19568076785,0.635778907916667,0.632902071666667,-0.416546125,-0.441935350833333,-0.3636303625,0.847238615,0.146338962020833,-0.111586523748125,-0.243882734354167,0.254112761729167
9,"WALKING",-0.294542266826923,-0.489725811538462,-0.432959258653846,-0.200624503730769,0.0164815831107692,-0.152103721057692,-0.827363160576923,-0.161588884638462,-0.703882085576923,-0.367706595,-0.399541245192308,-0.170228340134423,-0.900663739230769,-0.840269906538462,-0.9194295375,-0.788151076538462,-0.907259637115385,-0.331044927326923,-0.563925007884615,-0.813449123846154,-0.0466757132692308,0.951867079615385,-0.0314341738730769,-0.591796210192308,-0.569931387692308,0.288377101673077,-0.548743232692308,0.348829833211538,-0.150677357,-0.352813192403846,-0.477721646346154,0.305588589519231,-0.471652290769231,-0.456347358134615,0.749332426538462,0.0798620451403846,-0.216793859519231,-0.569770381211538,-0.874383185961538,-0.462931862038462,0.503180196346154,0.412796621538462,-0.413233517692308,-0.229175919519231,-0.220461949755769,-0.915474074038462,-0.625212525769231,-0.830281850961539,-0.698808862692308,-0.923264339615385,-0.101169811898077,-0.854028610576923,-0.696791531538462,0.965118594038462,-0.0130146239615385,-0.124382961640192,0.520712171346154,0.630708140192308,-0.424096308461538,-0.603349794423077,-0.487669182307692,0.780980580192308,0.617604753653846,-0.169329416775,-0.019894675825,0.274667909721154
10,"WALKING",-0.156458730358491,-0.402025135660377,-0.322770952830189,-0.0933671419018868,-0.122109929924528,-0.129800372109434,-0.794847327169811,-0.0286136567528302,-0.655447813773585,0.0309052018326415,-0.464020508867925,-0.0791518267107547,-0.767676833264151,-0.738109408490566,-0.853127913018868,-0.553458983050943,-0.859200740377358,-0.523896903584906,-0.886145435471698,-0.183991659771698,-0.0611848628867925,0.963092149811321,-0.0838277013962264,-0.23157458445283,-0.646221851886792,-0.176215160943396,-0.308757138830189,0.281122386528302,-0.111094396460377,0.0788027400622641,-0.419272329622641,0.576431507358491,-0.415270509056604,-0.331618004150943,0.497233787735849,0.0286276498603774,-0.384688600566038,-0.748785083018868,-0.864643433207547,-0.524587839811321,0.645722744150943,0.637552929622642,-0.517755238679245,-0.171463574186792,-0.174502686115094,-0.847604165283019,-0.524477133773585,-0.567832822396226,-0.656154530377358,-0.867368388301887,-0.489222504150943,-0.848477007735849,-0.434806442150943,0.973857097358491,-0.0648407767924528,0.0466966300943396,0.588495595283019,0.500727770566038,-0.355689637962264,-0.592566527924528,-0.42994683,0.805492454150943,-0.0660508269754717,-0.095877891090566,0.0800776236735849,0.193225666
11,"WALKING",-0.421801673559322,-0.558362783220339,-0.50027263440678,-0.175946093932203,-0.297177112525424,-0.184065788254237,-0.902711603728814,-0.283861818983051,-0.829509214745763,-0.241801726186441,-0.69259387220339,-0.45394304,-0.925749666271186,-0.912373451864407,-0.948014112542373,-0.772588807118644,-0.969315255423729,-0.35401897740678,-0.95032564220339,-0.635293946949153,0.254059976864407,0.946468451355932,-0.212045870169492,-0.521092517966102,-0.79768737661017,0.395311884644068,-0.288064370813559,0.144691718250847,0.220563768383051,-0.00087716383101695,-0.612341560847458,0.35881230220339,-0.636058275254237,-0.49210795559322,0.905840635932203,-0.279458490338983,-0.376010561355932,-0.730358137627119,-0.93892158559322,-0.707228030338983,0.458311012711864,0.490344772372881,-0.724743294237288,-0.586749348135593,-0.321840693694915,-0.945081141864407,-0.812416509661017,-0.891606044237288,-0.827154708983051,-0.973475160508475,-0.00654114675084746,-0.954097163559322,-0.597409766440678,0.96002647559322,-0.19251699779661,0.125602312711864,0.580386193220339,0.352656216610169,-0.416806015762712,-0.748256244576271,-0.582023768305085,0.731888770677966,0.0916694977677966,-0.364969737457627,-0.261367904515254,0.350927911288136
12,"WALKING",-0.35593036512,-0.4132083408,-0.3377061764,0.020408840122,-0.025458442506,-0.027904118422,-0.8571843636,-0.039685351622,-0.6147673958,-0.1413740705982,-0.4913861728,-0.03105929456,-0.7992608666,-0.720198423,-0.808668967,-0.38662524844,-0.8900660222,-0.5438059662,-0.8337209932,-0.41625973736,0.088594778482,0.9668735148,-0.1559834498,-0.4377491284,-0.6450242898,-0.185113966864,-0.21734961142,0.2218497936,0.021395813552,-0.135639221614,-0.5689720562,0.2408125385352,-0.5979503672,-0.3510094438,0.7617927902,0.077118703744,-0.22990565114,-0.5829018664,-0.9309629596,-0.5073637998,0.6621046916,0.5657630914,-0.5152465476,-0.141496723794,-0.28117867497,-0.8025825662,-0.4631409923,-0.6007937222,-0.61486628,-0.8788737818,-0.7490303086,-0.8731736074,-0.5679923744,0.9785608394,-0.1378289354,-0.04592970546,0.5986421032,0.5453164058,-0.34287418014,-0.582867379,-0.4691511494,0.8066645484,-0.305837007396,-0.27653295454,-0.050302126982,0.30592095074
13,"WALKING",-0.218669558421053,-0.253240071964912,-0.199268289912281,-0.0229089170754386,0.0741273597017544,0.126014216489474,-0.827281648368421,-0.0726054660619298,-0.782696332280702,-0.0439195137368421,-0.342263716894737,-0.219716159766667,-0.850281553684211,-0.822022695087719,-0.891702258947368,-0.600017030175439,-0.809421394210526,-0.440053014736842,-0.696011964385965,-0.473214761756491,0.366466123789474,0.910855709298246,-0.283658580877193,-0.361525378649123,-0.530442827263158,0.145309394,-0.136258760610526,0.222555219738596,-0.0845476033596491,-0.14727174494386,-0.359021123684211,0.193147471264912,-0.324914625789474,-0.263621746701754,0.613186988070175,0.203558301782456,-0.274602468357895,-0.589345783192982,-0.847554099982456,-0.361400819245614,0.558802059122807,0.583945953684211,-0.387009354035088,-0.294540206255263,-0.125032712236842,-0.887525794035088,-0.669517362807018,-0.738299594561403,-0.782445584561403,-0.888174813333333,-0.746330176666667,-0.771493613719298,-0.321384710052632,0.922489079649123,-0.264823112982456,-0.140671612549825,0.639991790877193,0.63085485877193,-0.314113416852632,-0.617592685789474,-0.414818742631579,0.796888984912281,-0.0288047658192982,-0.0980074425287719,-0.120779179385965,0.228257621877193
14,"WALKING",-0.137208741864407,-0.201401930542373,-0.113305719557966,-0.159441618728814,-0.420295651864407,-0.36097030020339,-0.819102327288136,-0.176065825762712,-0.817871808983051,-0.376766600508475,-0.415899179152542,-0.484797709830508,-0.891457158474576,-0.88041285220339,-0.922224756610169,-0.910930968305085,-0.942053008135593,-0.185354058637288,-0.645381689152542,-0.870190951355932,-0.180901369491525,0.802973961525424,-0.270314822881356,-0.561344641186441,-0.527392703898305,0.447305972033898,-0.446711982372881,0.0786703708288136,-0.131215204502034,-0.276420098932203,-0.60714323779661,0.174901047389831,-0.612571592033898,-0.190412055508475,0.485548570847458,-0.0726707709084746,-0.108779501001695,-0.492674938135593,-0.935739319661017,-0.488143009152542,0.43524321559322,0.435692521016949,-0.478069765084746,-0.581818681355932,-0.390757557966102,-0.92053753338983,-0.846583402881356,-0.846684128305085,-0.816145019152542,-0.960853887118644,-0.436293471186441,-0.856788668983051,-0.763800112033898,0.817287051355932,-0.254157865932203,-0.433374681016949,0.515692950508475,0.528999668135593,-0.298658078045763,-0.635617807288136,-0.436262240847458,0.80129618779661,0.0300210834694915,-0.114564978898305,-0.409680229288136,0.247216080118644
15,"WALKING",-0.243711124444444,-0.425798469148148,-0.354550972203704,-0.149193146411111,-0.339593023611111,-0.0485169126196296,-0.899272377222222,-0.163061361392593,-0.768325517592593,-0.0669378062222222,-0.648905254074074,-0.411500068148148,-0.865371727037037,-0.829114218518519,-0.915235008888889,-0.849458673888889,-0.887446559814815,-0.393342877962963,-0.887656019074074,-0.645007166851852,0.0736058444444444,0.951524391481481,-0.233918282592593,-0.336912443696296,-0.801994734444444,0.367673531481481,-0.301626066108333,0.204293526111111,-0.221389897222222,-0.0936075557164815,-0.303657714259259,0.386106833703704,-0.232577367648148,-0.372612687962963,0.644970301296296,-0.256125603314815,-0.303643958,-0.639823247814815,-0.847273223148148,-0.66786196,0.51059713462963,0.582623335555556,-0.694140861481481,-0.521828022222222,-0.213650631277778,-0.912734840555556,-0.786272988888889,-0.818992511851852,-0.765615469814815,-0.912589444814815,-0.732416833518518,-0.929981515925926,-0.495869726296296,0.963517700555556,-0.212571447037037,0.0677474161851852,0.650825726296296,0.446295143518519,-0.280915973907407,-0.657713738148148,-0.504797745185185,0.773709382777778,0.243818426635185,-0.432659362592593,-0.332186463814815,0.300002411018519
16,"WALKING",-0.485931932745098,-0.665078404313725,-0.62452416254902,-0.184031594529412,-0.0870475841176471,-0.285078729888235,-0.804454474117647,-0.230118013921569,-0.819720719803922,-0.454270822156863,-0.422332394117647,-0.402884115098039,-0.927597339215686,-0.892691322156863,-0.951324089019608,-0.752229863137255,-0.964978784705882,-0.460274813921569,-0.685467930392157,-0.837059619215686,0.0358669439215686,0.925981326078431,-0.0668246472745098,-0.634761575686275,-0.672918726470588,0.426471719803922,-0.610019157647059,0.35453016,-0.174346241921569,-0.422370430313726,-0.653443039215686,0.0923438481156863,-0.637310277843137,-0.627982617058824,0.907687511372549,0.0482542118615686,0.0515662161039216,-0.288156513821569,-0.946844069019608,-0.445373571960784,0.470255663921569,0.383427235294118,-0.441495062941176,-0.488387280784314,-0.548319138627451,-0.948698590980392,-0.792840187254902,-0.87754694254902,-0.817407627058824,-0.974260190588235,-0.613356830392157,-0.876877976666667,-0.815744531960784,0.940134860196078,-0.0471455697058824,-0.223872877843137,0.48238273,0.723108997058823,-0.40084848,-0.728935594313725,-0.569272054901961,0.742868843137255,-0.0942565419372549,-0.320411015490196,0.101121277684314,0.262655148019608
17,"WALKING",-0.335009836885246,-0.522494763606557,-0.458675849508197,-0.102582658990164,-0.0761681172065574,-0.163270727868852,-0.879772283442623,-0.18110912904918,-0.764602219508197,-0.194232721737705,-0.523427055737705,-0.343866129016393,-0.932066580819672,-0.891269539344262,-0.949918107377049,-0.740540055901639,-0.933240249016393,-0.347834315254098,-0.770349915081967,-0.445140139836066,0.271033255213115,0.92811236852459,-0.179927382704918,-0.505150703114754,-0.731090137377049,0.317662449836066,-0.474877184098361,0.382139197491803,-0.0312810627377049,-0.335773761901639,-0.449731811311475,0.115778476455738,-0.344428745295082,-0.457437964459016,0.824093597377049,0.312501426311475,-0.16283662072623,-0.544361664918033,-0.883553945409836,-0.530807304754098,0.445403255245902,0.522684195245902,-0.533619099180328,-0.47262891442623,-0.0992499399557377,-0.94849036295082,-0.753162093114754,-0.893911851803279,-0.759790033934426,-0.919466192295082,-0.482539139098361,-0.907886425573771,-0.510995986885246,0.94159238442623,-0.160556773442623,-0.198312739016393,0.665376887540984,0.585733235409836,-0.474050248360656,-0.655841969016393,-0.596362290655738,0.725182840163934,-0.058685739595082,-0.329387410819672,-0.41279466004918,0.277150584393443
18,"WALKING",-0.500471147857143,-0.60851009125,-0.5682437425,0.0182394601107143,-0.281459547160179,-0.2355977771125,-0.856354619642857,-0.277399444285714,-0.802169543928571,-0.361908549464286,-0.601147246785714,-0.375992795357143,-0.930855730714286,-0.875175614642857,-0.937732069464286,-0.81900868,-0.964060678928571,-0.316262322107143,-0.895253558928571,-0.704734704642857,0.287613406785714,0.92386524875,-0.254317085892857,-0.61031268375,-0.756715219285714,0.337990505,-0.408910512321429,0.156347597375,-0.019788797625,-0.142612212053571,-0.704731894821429,0.201542951985714,-0.694152327678571,-0.597375791071429,0.913809131964286,0.0133211408648214,-0.0943983173571429,-0.438166956405179,-0.978140801964286,-0.600164130714286,0.48905428,0.432810743571429,-0.639705786071429,-0.441292572678571,-0.459103140714286,-0.935235429285714,-0.774327586071429,-0.863326731607143,-0.799634747857143,-0.945695483392857,-0.528454560357143,-0.931820355535714,-0.751212850535714,0.938531927142857,-0.23108222125,-0.0654651211428571,0.601013238928571,0.471366367321429,-0.385928417857143,-0.745427922142857,-0.58522356625,0.734397797678571,0.155563489696429,-0.443353956607143,-0.230798650603571,0.391926303928571
